user_id,item_id
80441054,403816005
81450166,318025881
81450166,184857899
1778994,146529967
1778994,51904263
1778994,66223089
1778994,221000007
1778994,253188209
1778994,345401492
1778994,109531031
95647655,298394385
119284319,15313491
78522957,187627804
5485673,259312069
47141960,29676229
99937280,165656262
130987421,167678091
49189810,229159715
49189810,255068554
7658518,272189426
69636615,115630064
69636615,332110292
93970634,118307390
29354412,384313363
20174399,157306728
18731849,46644841
38913959,10672363
38913959,10672363
70500246,237415699
70500246,61811243
36121813,91166396
102020621,86109499
84934689,255078172
84934689,258019604
17967304,177753336
17967304,196067698
17967304,315597468
17967304,315503602
97295603,277136098
138793462,319890126
138793462,347321516
138793462,187027814
138793462,274708768
138793462,196886247
138793462,272207682
80903343,280281566
57047656,282869294
61454504,174579958
22921488,56303946
60441587,180874185
113395505,207092715
121194621,241438339
35205411,235593494
61121803,213984901
91638650,73533422
83767777,119286441
46485348,19170235
46485348,177762130
103781365,2488141
103781365,20140536
51222613,225975099
51222613,247667087
12399556,903134
46485348,20241742
771719,112133530
771719,317616939
46485348,250852981
140777465,44075620
140777465,271581296
140777465,363655201
15554387,127910573
15554387,165138662
139004328,103444003
139004328,100554388
17258875,133465075
38965513,160852364
17258875,51028405
38965513,311768926
43468469,78439776
38965513,191811929
17258875,296532453
55667626,390808863
55667626,336236130
140372438,384347852
99750042,179555092
25815801,313989235
25815801,19578802
36281725,163794358
36281725,218691618
62969316,369151062
62969316,165553489
92614762,35882583
142147795,70366703
45612771,212905173
52655107,137362057
98147182,251176525
106894987,397154938
52655107,271276862
44683766,351139807
75026568,69578934
94992306,20486736
108400453,150458745
29332454,54808050
29332454,318638957
29332454,276336865
130457432,36605427
79362621,73886237
58335778,71603617
79362621,102727488
105875466,209658787
109642388,213985483
35576981,356492212
92316150,50358268
88148961,237334163
88148961,297056259
73491371,116370181
37338448,90008621
102721378,383803546
83307780,20088614
132601166,287815236
37338448,399672442
83307780,61830241
22273841,302257327
95533953,178121974
81295365,348094202
81295365,73671495
77455354,34121153
107850530,223402967
80560285,17225317
71126415,154692451
80560285,309568034
9835014,241396512
62370992,315361727
140502795,111613567
61950050,285883661
61950050,374319267
61950050,310962958
133701009,299845657
18783765,311983863
68946975,170591884
68946975,106947077
68946975,66225236
32831611,23669834
32831611,290238626
141757856,10522448
141757856,138688418
123520556,76908683
19911284,360744348
18788653,180605188
108049615,237973205
101406137,106301529
82874137,180272669
82874137,327086734
4060646,370183576
70486234,105396444
14306251,114679596
14306251,118246069
115454693,238578198
115454693,277880856
115454693,36226450
115454693,195303256
115454693,141855589
45443577,134476542
37267625,385633460
19869572,236489318
19869572,236489318
19869572,135909723
19869572,220868593
40523696,64088325
83687317,384611044
6396227,57454242
132323147,3957034
131534140,391184739
54877200,25025302
34662425,320525468
132347980,82513045
57972624,20964681
50370611,321078365
50370611,154777269
98507853,216802850
95194818,223729916
95194818,227020458
111671760,294387232
95194818,142082187
111671760,38831814
111671760,194926039
75291561,153055572
64387588,34638398
30167097,280619673
121340861,279623399
135126112,76295152
96578339,125618510
121340861,71236199
22254224,105396444
111768420,29709846
87196401,234333731
8557866,313237615
79057120,395093664
79057120,60107350
79057120,316768798
13915850,195220197
13915850,219406230
13915850,237153311
104615163,122983259
51123305,42096457
68885498,157144339
85209339,384398447
53364820,174206716
53364820,64875729
139030112,317381734
4772544,84379389
9171866,34870368
9171866,71567140
106840813,87789194
25742135,212826376
111665868,129966219
30007701,360922765
106840813,308947180
25742135,388224500
49755294,392749802
25742135,26711950
122818954,179035548
117961451,281417156
82411784,60662970
82411784,132316415
7072231,110869382
133658700,236856518
132040792,179534262
11415302,195391773
21507233,153767400
118974630,229708099
89346491,15108320
89346491,245578087
89346491,166833887
135397807,268204010
25142712,298559112
25142712,23945155
44247352,86790884
95685017,161156228
54476739,21760968
141510897,124570471
8325510,393868262
82252219,136074065
34611680,373882594
109657854,57062301
92028246,304636709
87348753,146374000
87348753,35410700
87348753,122051353
87348753,385932285
87348753,200338468
9549237,298247722
128382978,344292177
128382978,359026843
128382978,318070678
31937102,277485078
59462013,143550576
116384466,337479336
136628716,110225191
7501383,298938237
17362237,91445424
92663754,291707001
36113584,24992311
36113584,196727281
108527493,101593206
108527493,191849163
108527493,230634939
24965668,351760310
16716001,333866800
16716001,54580574
44449753,327949712
15484510,232700730
111616816,80583342
114008857,207635714
120537106,211805040
105417760,270973335
89662943,149867912
15698093,377168977
25756303,12228219
25756303,364466307
7283064,9515222
7283064,351807802
7283064,130800111
7283064,281241412
7283064,283512619
125634578,200494274
38353022,380402391
7283064,317172626
7283064,283079249
118770004,389454333
140199015,215222183
85784910,158438113
106479107,241545410
98338449,48140315
98338449,181661690
124633651,401147621
28692321,27714890
28692321,271567458
20376137,206784276
115949891,164204339
39479918,387176827
69113799,298315984
69113799,198717041
136478664,215723888
114728469,307850145
97347111,388505775
97347111,288229497
97347111,217397359
121777817,157658473
11584887,304652189
11584887,203071378
11584887,182499017
11584887,291666396
96050373,12390977
96050373,85905229
136244610,232935535
96050373,203503371
21782028,316483485
140662618,24057899
60079613,261114059
16113880,57480649
45542148,107927243
7176156,168630681
115343862,258312606
23228065,16959177
14568076,85971219
17020394,331618789
23228065,167517260
121393413,285896328
119949040,17788883
59174013,355794985
5244763,94999941
5244763,346984678
5244763,162881157
68382361,346912503
54072669,28211138
54072669,315499426
15040272,154555521
99411301,141734921
19609265,93170833
76678507,392578422
76678507,360344417
76678507,185203689
76678507,299298159
76678507,150287942
71201867,327246901
65910194,203014691
1351481,198738363
2357844,257774578
130453311,362124938
95975835,285192273
81732161,386530777
40818899,9548612
30914924,237641545
71051585,189716769
15047604,370151799
71051585,7698412
71051585,228870244
109927373,74825885
1399592,261536526
17254770,36329001
83469580,88867517
83469580,390306805
92645086,52813870
56352694,342553080
131187235,263176795
136009227,218349626
135312215,110966792
121420532,92276432
91424888,161573382
91424888,324542562
91424888,367620563
91424888,134672504
8917150,173285990
8917150,206842200
8917150,393757441
101934465,384030980
119638820,106071990
119638820,16976812
1627203,176838805
109939909,168615399
109939909,248177280
109939909,194640261
109939909,307080804
109939909,215137252
109939909,77372237
109939909,314870696
95269877,338797092
47398432,327920231
10630192,294008429
10630192,323151589
122141696,60994809
119389169,272916807
119389169,137169281
119389169,317526561
119389169,138088167
73433921,3907222
73433921,17775396
94524054,276928112
35324602,396117597
40228547,168727205
40228547,101827576
40228547,1272965
93053437,343225376
2745737,269355798
3519280,272325111
52808446,115100665
52808446,66431148
123798968,325941605
95103333,184991300
123798968,5315285
113957268,343156635
41825235,57873626
95544540,173271823
117006290,370602879
41072973,99581130
88037774,199330433
21287960,282182443
21287960,397749595
14870142,299961229
14870142,396746322
119634456,289553705
49911829,129188465
49911829,285435583
49911829,290179138
99795650,64529237
49911829,149218573
83688949,271696148
1376538,322346839
50764909,334708449
1376538,377870680
1376538,377870680
1376538,377870680
1376538,377870680
97496187,163650371
124168749,9229362
39441936,260882929
39441936,29612504
39441936,275671853
28880921,200020832
34566759,296619854
18519220,192041188
94076145,122149850
12632816,394790714
18292649,32141931
39918045,253314303
132398202,393813716
156608,54103523
156608,80986062
156608,369801326
76939979,402344977
86564746,21605582
103498808,349754940
103498808,155652159
17042777,173890632
25275476,376511561
33445386,339914062
101033549,174472073
50006496,218305871
71036393,249864231
121971087,242226702
115374204,45739060
88384654,286571714
55576078,203035914
55576078,257364111
55576078,330441966
55576078,153164152
55576078,295902080
55576078,139917599
55576078,256191387
55576078,30271775
39141608,64596911
50159699,22363342
49133248,204889508
49133248,285019551
18883390,245848786
19466917,346590825
14137229,133127084
14137229,302207954
134621848,152866842
42596499,130773191
40222003,53591048
40222003,48704154
73663591,335669845
40222003,89466212
122512765,339812191
132039263,327929839
61450887,320856472
19260041,21395817
142346162,175118129
139413160,292400747
142346162,40982071
63421528,324760050
104361779,304773031
67236885,194576869
116780169,8215414
135582975,277791994
7805089,167359762
29217415,180968307
29217415,65542433
99781237,385051095
12915945,375201556
139749655,395935198
73758812,389666476
26195311,261863752
40029310,181306099
40029310,51376250
132552278,354030177
40029310,191657541
105525853,44887077
130463595,157273960
137132350,57712059
130463595,214153625
106586433,215675081
30282407,45302077
24853300,126659432
12039328,335105865
132672202,340885374
12039328,117941497
15657391,187205285
129236851,379722481
4310004,269140812
122334372,307695904
29888146,23353179
122834365,103449421
119687381,86454804
133641782,130759304
99693145,176242406
99693145,316040737
73737167,192411948
13201221,5492133
13201221,163598925
13201221,358842241
13201221,53985764
18261127,174414935
18261127,289582451
18261127,187232918
18261127,392337683
18261127,88835286
18261127,221938697
18261127,202345058
18261127,269950284
18261127,116540087
18261127,351902925
41807643,283908349
30052966,114734304
13758285,325505750
13758285,174132491
3466367,142493094
65210541,317131266
65210541,342872860
56199602,60053016
62579531,349259789
27536286,94511715
85363944,325873980
88513390,84408952
88513390,156023868
127142437,9691570
127142437,287674181
104342607,358010475
80214639,163036
130796999,189374006
35284607,210371632
52046047,176360863
62336318,98501581
50347397,2501734
100114414,156448646
50347397,181800962
50347397,334364406
50347397,306442489
50347397,320715538
50347397,365689930
50347397,116536451
96495511,37685946
136420024,270210446
85310681,166886777
100929958,87249754
497764,32024733
120512456,386079119
45991751,281529370
24524187,357335272
92801680,170949218
45986000,128568329
90024783,228285010
90024783,168414544
90024783,14701889
113469201,333501260
58468151,193919707
90083915,104371172
100067745,120761886
19490224,90991627
19490224,132927950
19490224,187542768
77260277,180655712
63902611,236718231
63902611,339072219
59688022,305736896
59688022,122991164
13789551,149916577
13789551,98798963
140070019,127679847
140070019,30234709
42109144,149940339
140070019,370279852
140070019,362066881
15019848,394424793
15019848,54222561
129258298,340627923
15019848,335527646
118594705,522075
60546984,194238070
90820786,201269862
85134448,235911373
135565094,39790340
87876065,295054660
72256073,253801585
82169054,22391792
29641259,226844561
28031374,253921838
86691882,56260239
33212575,187854303
102976052,148363431
85590667,244149273
131804738,35832144
131612507,282102156
608951,192222710
76786143,296734029
131612507,96817414
80795824,247189324
15376420,271582934
112503956,118555707
157097,362472641
157097,260278846
157097,360667711
95734270,241737137
139545552,297259938
31943943,181810570
83684528,71667227
115550205,352135117
44640814,308439863
9804081,268328973
9804081,313512176
9804081,346085110
106083110,78324832
33918143,15348174
106083110,310695196
39427521,333895823
132634718,266259898
123108236,47256129
123108236,244788455
83334493,266393774
21406678,64398677
65087297,311362270
53964738,241026780
134369588,167233508
126501325,182645133
140483725,71747626
91932335,293408930
92773427,48286716
46179048,343687025
46179048,350591651
46179048,123113612
46179048,353054834
39454183,156523023
93270642,108027563
113537369,267877928
113537369,101970933
113537369,185966357
44479518,2066634
44479518,173336612
26857882,345334218
124561281,319303477
124561281,248510378
97821126,123236626
128378444,198301068
141263225,380436251
141263225,168208334
2103722,21916371
91296173,221591579
138858951,216880101
88749982,392960301
88749982,294177316
88749982,167593756
88749982,26047466
35014928,179957901
88749982,384123448
88749982,131183192
112706018,382865386
31866394,33319026
142151675,323247871
142151675,244032615
61246666,41226147
61246666,287463587
27622186,282411836
90652115,144285761
90652115,40067501
90652115,249037181
27622186,396356956
90652115,214355547
90652115,297719359
77561428,160646414
90652115,231641298
134953389,235092901
116324656,2223907
100112070,189373522
78595880,316580222
100112070,146933709
108611714,350901988
108611714,183200387
20500525,327114112
86241219,242485027
44810785,144113448
44810785,102362804
129308119,167676621
129308119,332931427
12161548,263618712
12161548,159582879
109355858,239316800
30080377,149502325
30080377,367595012
30080377,159481537
30080377,120258915
23501761,380503411
84877567,279553858
119168750,34393854
119168750,85396347
117260033,137241616
31245197,37689202
33470115,227483643
33470115,154846595
59453344,109709322
13006367,75210794
111849931,378884204
46945718,48902700
125736325,218923741
115479287,274036357
110137127,375731790
110137127,29240440
126458188,17428714
100110794,270491830
134029279,373109676
3325137,291292784
21072045,75679357
132683466,239851729
113544988,142039657
56760511,299264728
69070936,150580997
46086237,369029351
117580921,83766750
117580921,292603984
117580921,245371070
117580921,116553667
114931013,84734748
114931013,71213306
59323197,73775075
5851343,43212449
5851343,194023535
108369002,55556080
126205303,309072690
137190407,58526684
97963484,126081147
50943011,340182296
50943011,120153084
115454693,402524609
115454693,11289006
115454693,64957894
115454693,209846297
115454693,129110684
88148961,206614129
6396227,181112672
6396227,148418705
12013545,120553559
86017186,112656618
86017186,300192764
86017186,283800786
44220296,242818456
86017186,117697295
71126415,239228330
86056995,63324933
86056995,113299122
86056995,279275940
86056995,259851903
6177572,51782860
74285031,283675911
71190731,132213429
71190731,189689323
95194818,72908
83299768,218840749
61950050,200884938
13056340,120592915
14568076,108178198
119510685,235791990
119510685,202960581
56790163,403316019
56790163,31891136
83684528,71667227
56790163,191294318
56790163,358261097
3649107,247680739
89866622,257219965
82945911,335300218
92316150,99012182
92316150,377828460
36121813,81209268
61513100,123777980
47035700,387273954
19723169,214983486
19723169,163146092
19723169,18830125
19723169,17407033
19723169,51035182
17967304,349956278
27686709,236065745
17967304,180083011
17967304,254241167
1351481,228716286
106966217,157029043
62290638,19219429
62290638,115635259
24219008,300651845
63527501,301905348
80560285,34120389
80560285,265680589
111099795,360099817
83469580,269250970
111099795,80669146
70428849,262999556
131982300,304173072
80560285,75894056
29217415,126242626
59244307,296464474
29217415,10204778
80560285,113348727
82080230,63815282
86241219,22030750
86241219,112733287
86241219,135826842
86241219,94059945
56199602,260645045
58200499,183275883
86241219,88221505
75708099,335599950
126382145,306963702
59783294,204955116
59783294,95816062
113702719,212502110
57502610,61011884
105737977,187528875
57233563,211751845
132672202,273569519
20145080,383942845
8275394,110612887
103936681,132737115
137115052,180236266
103936681,41554710
137115052,215304240
90083915,104371172
90083915,35110517
27622186,256839803
40029310,37917295
63712853,48571663
63712853,365155321
29641259,308491879
41318851,1144423
137132350,397846228
103922137,329789472
41318851,54399799
22734359,383358829
22734359,13497273
131804738,251784188
131804738,283369314
131804738,201006523
608951,355158931
99851929,21118250
64190622,61747696
71251121,233838060
114656315,190284859
112843988,143485308
42676532,178319423
42676532,45307662
42676532,26985285
53281938,125842306
53281938,337743972
116123751,70866846
129236851,391909810
129236851,125502531
97226125,164201179
97226125,109524205
114728469,170478965
114728469,303072992
38973173,222805096
109355858,62373054
109355858,72018921
78522957,313501443
113947731,27066542
119687381,30154135
131662415,399759566
82733729,248819477
45542148,70698776
118140577,153782921
118140577,33089352
23228065,18279805
7288446,48441237
70500246,238464149
70500246,84690382
101659505,372719109
95103333,158822258
101659505,328827474
95103333,390513603
84580258,238680948
32773474,135078697
63105422,4594300
122334372,260997012
41072973,5947104
41072973,241765268
67878902,394357280
1017622,106146859
1017622,360380927
1017622,319648067
68140506,131404709
68140506,250504777
66200828,105118842
49911829,259191840
139413160,22178634
76120004,371754526
76120004,156845214
83345819,99960360
33259936,327688108
124799559,347260483
48771006,158695375
116486348,18389004
22186124,183317076
22186124,380923501
132040792,344184751
1627203,121993114
1627203,295518206
8182708,259755467
30284767,261112269
89346491,214511672
89346491,10191032
89346491,329877753
136591948,236469379
43150394,335785915
117554302,325650691
140199015,174108752
33445386,292982990
80955364,137704272
80955364,11705956
80955364,227613353
80384982,101078682
88980512,283646189
88980512,177320145
88980512,188286982
88980512,215591070
99248296,239964955
15089987,323844821
109711418,349556766
15089987,72971755
30080377,263154484
30080377,161497708
30080377,89915431
30080377,97885749
105153368,257419417
35205411,343352609
11485096,324832505
55576078,56414499
55576078,94803883
126270267,104565394
60132462,53441700
46485348,30203843
46485348,158943308
68382361,52159509
46485348,362937956
46485348,94472853
70270079,169584471
100164732,121038645
18883390,66692102
46485348,319703179
18883390,158519229
18883390,103805105
18883390,67191000
125615959,171579228
25541349,66620836
33470115,394995970
33470115,73014019
138981037,193018077
129743267,277966253
5837961,306126486
81748621,68586275
81748621,396102070
111366157,353069489
7283064,56678295
7283064,265858363
7283064,361812593
7283064,280960969
7283064,235091991
7283064,241597102
104361779,140084669
104361779,350564440
104361779,176510141
132315137,320083803
20174399,157306728
74086245,29347809
74086245,113291943
124633651,127191188
132315137,198969274
132315137,17453537
69192727,263873162
120983136,250830795
126503281,264495008
46320598,305253634
120402855,314939708
97347111,189246388
137513013,375848185
30833242,326661900
137513013,84810459
97347111,15426947
138793462,16712837
139749655,305851502
138793462,134364005
138793462,91893131
138793462,273739172
138793462,49469108
138793462,259245421
138793462,337070792
138793462,398372296
138793462,145242201
138793462,262153703
57105532,302823620
96050373,79173159
108673661,3107682
74373659,284731051
135426325,300312366
74373659,178280728
102663288,251176525
126406308,248723888
126406308,207781893
100112070,183933398
22874532,121399449
20500525,221402155
91756742,32723202
75235204,396656652
71348773,120678642
81409690,136738309
58811668,82566673
58811668,247028466
137853857,278438452
98894859,44866564
44037373,80656508
139004328,136327794
76475208,349358694
134512473,110696994
22717128,371664577
10630192,260015050
10630192,202213116
134882084,130243631
45612771,49362681
68985908,270296375
45612771,4863141
45612771,26129690
96581322,287549081
96581322,125377320
96581322,315142822
68985908,6309615
42438094,369142296
35126807,51754067
116225160,71477220
3192805,105296369
136420024,256124405
71678956,225139397
25318332,389487747
59691950,373100394
35607007,21340127
25318332,356133557
57406426,60531769
19831033,124382244
72384905,221535540
68563462,135041092
124786576,198764627
124786576,384714413
120059346,304335817
111497529,180930709
139135350,35156735
111497529,349317615
111497529,280147403
111497529,105891552
111497529,70556562
111497529,173902413
7956207,158507937
7956207,373150190
53112590,316276685
4561993,51641493
53112590,287674181
68074055,278879500
50405875,148471423
117523208,140260122
117058802,289401838
74781533,282715888
122663988,104116059
138977640,109817751
68946975,185212472
31685709,258927180
54056,363697787
8445368,17268239
70027159,184683391
70027159,50259499
70027159,70488687
70027159,139679440
54056,167558354
88749982,239898614
88749982,313398945
88749982,243971894
88749982,88575833
44683766,227910035
76048990,317130346
19998815,263590879
109927133,385160996
19998815,262813347
29332454,352606270
29332454,388480328
39575941,137376294
29332454,172705077
1365073,148264989
113469201,321924834
36113584,378607614
113469201,42671537
58077011,194442941
126943639,326182201
108527493,387887114
108527493,30307076
13117645,99028523
71369964,184933496
71369964,82915032
73491371,159245718
116324656,236994272
116324656,220637946
5485673,197297815
78595880,125612059
78595880,228164301
82738660,264816105
43451997,380695785
43451997,43767471
29433147,228861955
76150079,346455989
13178504,224608134
13178504,162467754
13178504,42515746
13178504,340015576
13178504,31431881
13178504,142483339
29433147,87387866
49189810,316225533
61548569,11589505
59688022,209957935
127935117,19457644
59688022,50293452
103038630,158747439
113957268,269620877
93492827,135058145
107269463,270578484
28692321,2772745
28692321,139110164
13546800,10659805
31612475,187718602
54658244,112356058
17510838,376773610
54658244,347073254
35284607,31568301
17510838,106826287
17510838,316551290
43399261,368270099
9601609,159647279
123990518,86176794
77813021,127099202
28808272,90190985
88605554,318790422
101532356,291741692
100114414,230927747
100114414,226762872
100114414,288626246
100114414,277783370
135981623,347429599
135981623,347429599
83307780,288243763
8695857,381353244
53236012,378341408
20357254,80705077
90108982,364807684
79707989,336884538
2099277,140621505
91424888,308917909
91424888,138925579
100929958,44941029
91424888,154135182
13907248,225944548
116082939,335355902
130688646,294371914
67021316,223411097
40228547,315831943
114211505,238218439
70486234,203877201
106479107,403354958
70486234,268010027
114211505,122342881
42408320,4918916
54877200,64587434
32339032,398391942
103523811,81132310
131187235,244691080
37267625,217914513
140995269,7818051
103523811,311425176
121420532,127317332
126458188,5942174
20626308,200936658
89003687,71029342
50370611,243288713
123746892,297917600
14794503,332659349
111671760,244513306
111671760,378204058
100110794,392035692
111671760,66182258
81506172,258669637
111671760,80385497
103872466,280256957
71276064,315873684
111058819,370250571
66306934,25774531
71952221,307828131
60432494,371773209
7012275,348941539
106083110,287995418
53396017,208536867
82860078,276165810
24438539,127776350
24438539,57846988
17432120,361921934
32497825,289640834
11926956,321560650
70664970,370415975
53964738,301006740
89792074,138561017
89792074,45755238
53964738,228194225
89792074,110717202
116557679,92915593
98466620,385296807
22577104,189556347
134369588,263485311
129539766,85553920
83988987,232020755
95917845,207673196
41807643,306029528
41807643,49606237
41807643,185282339
41807643,280715009
49940966,200246422
120438029,321173881
38839327,7207418
97221179,61759398
14639329,4926392
65210541,289695191
140483725,354618872
11415302,201385488
102123146,183372816
134483932,290169901
50751075,99962542
134483932,105010697
134483932,335804863
124790821,103262570
133489842,263213251
98260769,134090014
123575075,334628603
123575075,155058376
39454183,237762947
76181117,368605481
24306097,33347513
29025946,342942247
39939822,294061310
76939979,349298268
136478664,160485897
13693896,271645760
136478664,100378088
136478664,198970391
69070936,397490052
114931013,226515270
121777817,10910331
121777817,102033738
114931013,4047219
140661932,319979686
89662943,354191389
89662943,360487323
36022352,235991240
83156622,322654394
140662618,372935702
140662618,127194170
5851343,403251241
5851343,399137054
129583911,129501594
51746385,166969909
68709423,257776900
75394275,84686017
85740035,313339692
85740035,9645237
47625246,294124347
138858951,281245742
94047716,102266518
138858951,291915205
75648334,221660772
135488940,21648476
79254037,40503477
77654027,16141462
77654027,165578875
77654027,373328318
4767784,318239184
87153696,174301894
136788174,143107269
34566759,108895938
78890087,68745248
139198871,51299238
139370639,352119504
133948296,344921038
52132931,285780272
48355452,297895379
53933746,70031521
35168420,21091700
35168420,402611108
35168420,106080825
35168420,370912841
122102339,55296535
122102339,335821921
122102339,91081602
124171542,93505624
61058989,358912605
14656393,263868362
25756303,357653658
14656393,285783030
14656393,373567596
90024783,129956585
25756303,218079342
63352497,74351706
115368454,247825549
79976499,187897273
115368454,300893695
115368454,109062493
71193336,393169664
115368454,58710274
83589880,46738489
12373803,2855460
96074973,386828315
85363944,16586376
98707773,190335559
98707773,334540473
109939909,298013702
109939909,58493722
109939909,307456145
109939909,309144414
92455571,151431915
130540609,238517894
88513390,179482446
87259267,39822097
130540609,283537397
50347397,2543265
95391913,369727031
50347397,20019389
50347397,333301614
96356617,6738887
90251602,316018264
71738077,127217472
81890271,353350520
68155005,280231157
11689510,354607805
11689510,81945529
117308359,322909205
117308359,294798655
117308359,269494066
78467491,359457002
14417361,397286799
131965938,279026908
1902324,235642177
132552278,224339105
49896332,267275334
132552278,321387788
47674385,231876770
1902324,249496450
130463595,10266710
98507853,93501918
939299,117072144
109258006,395475692
11066851,262021670
87385056,308278752
87385056,290415194
127584816,342678938
111073682,332172456
46249710,236980428
88384654,188972081
106078250,136558475
113209486,20775929
95975835,243444324
119899708,218591193
108623128,318157456
1399592,88171122
29888146,279816239
53210263,194526090
108890194,182020381
48755924,225300676
8917150,93050842
18261127,51492146
18261127,393668266
18261127,101461515
18261127,402127511
18261127,187232918
18261127,59603747
18261127,115701639
125945783,336015225
18261127,213819961
18261127,337853906
128378444,75198225
128378444,163511177
3673346,30983104
61107045,265815115
85994287,46511062
17907443,187165341
122253338,332217129
111213707,250669341
2128246,265733331
2128246,203278722
54574235,262551188
22921488,247642283
22921488,161937679
22921488,364848740
56009546,276712851
56009546,291555890
56009546,332236888
135565094,246401612
136628716,59767503
30292145,48661379
30292145,232578294
10746742,218150233
129599357,87990065
15554387,247953632
141838906,294123017
141838906,217159924
36281725,292345581
141838906,168400919
17258875,172342565
17258875,18689405
36281725,374052163
17258875,232078752
17258875,295422991
17258875,58233035
17258875,30985996
85590667,108338686
85590667,39459878
85590667,41216455
85590667,295989074
85590667,53812190
16716001,223806149
50159699,3867832
111616816,200788403
105417760,267965810
4140926,146846071
4140926,144263697
116985016,199169407
73663591,130795970
62989125,193478771
116985016,384851123
73663591,250428298
62126989,192975363
62126989,162921060
97291358,165054498
73334871,349379656
73334871,293736167
139738941,11396291
49133248,180651104
18292649,4561684
101033549,349304935
39918045,234806886
39918045,329937292
7658518,229867370
105143440,215779054
61450887,403994865
99421976,356416705
12684051,220463100
31222716,104090548
31222716,369480803
40818899,178054478
58468151,336660480
58468151,397531454
58468151,306804037
122129011,171255861
109684252,386187806
22188362,345069373
34508034,168043248
95885873,323507399
99781237,220783990
99781237,65094566
37648682,170445025
15484510,372086832
15484510,95613693
131039248,127256735
98245656,216082877
105603256,299984237
105603256,34089027
30007701,302290915
30007701,365654413
117961451,203754856
117785317,183780461
117785317,339709507
89727305,160095440
63902611,367621111
108611714,255688096
82271547,85487074
55521985,216548825
140070019,234145372
84568949,156507686
84568949,178875537
450683,225504286
84538786,280477514
140070019,123081780
92939147,85988205
129258298,195452746
97496187,274869046
91078774,182008440
39441936,325240350
39441936,45434100
104849335,238813039
39441936,246652828
39441936,19091361
39441936,337717773
62068426,181191088
22701535,223655731
142151675,342974519
142151675,196951684
53947379,72832008
103606138,269992102
90652115,72226862
90652115,184675901
134953389,200408550
82677058,50779215
76190450,311194399
61119877,270648973
47141960,226976436
47141960,170656955
37273399,373583718
83334493,15903589
23362810,241436184
57834315,33855824
2763135,374506409
9664816,22129501
121255158,265815465
95112222,125508094
113730629,178555909
95112222,86624150
96079462,205452139
96079462,10887067
50649733,341140863
50649733,27020980
2935703,49886516
129077923,98151013
33212575,86175512
19609265,127893709
99411301,58194072
76786143,249496450
83767777,23914178
124624696,402720582
70873173,357337890
76678507,82454774
76678507,330098497
17391861,235894687
12399556,342867939
18282993,347737146
99735273,295227071
99735273,295612765
99735273,298739362
99735273,16081836
18282993,290131337
64431010,38341774
2144931,253938318
2030793,182894041
14306251,68663994
12163667,148208702
131534140,300563949
19490224,104865176
58335778,104280825
65340951,319034454
58335778,369823761
127942702,161201459
127942702,208340336
1376538,302199780
123620434,24007890
116944704,298392390
42109144,367181115
1778994,102250708
1778994,42351688
1778994,111306558
1778994,32053534
116760272,53893505
43468469,383135374
74209995,146010970
80291753,50700213
80291753,147849267
80291753,89015342
111768420,17069182
14843329,369527840
25815801,766133
62969316,80316455
62969316,248654198
12039328,190060124
12039328,176232931
12039328,116393425
12510618,275928449
12039328,398730977
12039328,216387446
16860047,222046615
98119124,263351901
129894791,16556981
16860047,215966776
16860047,46222365
12722132,373166592
74155886,374939467
127540574,27470907
81083913,252915587
37600724,103032326
37600724,65758347
118974630,203463286
80263315,38351758
100039408,221624449
118974630,171674859
96786739,382820359
92680330,173986679
92680330,43361643
138375674,30861816
55192915,361940379
55192915,267166425
55192915,174908478
88254061,32468872
55192915,336482696
82252219,204642232
67404809,89493865
99792011,328308173
99792011,388556155
61454504,162202720
40330673,79404001
128382978,303797038
142128951,170411800
142128951,253375801
142128951,377081539
128382978,60936417
64244429,143078920
79057120,199648661
79057120,58460179
121194621,400005729
73758812,144404959
141166480,233737480
95348615,396449336
22884828,363983755
22884828,269025078
110422419,386963612
40978309,289911128
93403989,143930320
108437297,154707791
115479287,76008501
85400670,64421460
88290400,143956325
88290400,386463216
138505346,137828825
47156937,28149593
47156937,73451421
47156937,202657749
47156937,65109650
7668271,234571396
129500471,149501339
26347276,184094248
26347276,356905757
26347276,281328193
136588388,337904643
136588388,176515630
53881441,295486115
15019848,264907687
15019848,5049653
118594705,38926156
118594705,22943648
60546984,229759491
12846167,373263614
137217972,309608604
63421528,38779744
94076145,359946064
130620874,33104535
102020621,132619777
97295603,86799443
61382316,38765613
61382316,73964829
116459056,326625934
73676533,325517960
78161252,127722350
78161252,52053711
85209339,353140436
129974170,3093308
129974170,224403299
47237907,178747584
47237907,44823424
85932424,223244416
45581890,19383803
48890303,943218
2083985,158116730
117580921,181320412
117580921,361971310
117580921,177267008
65430299,116302065
131532094,3719757
106840813,190044234
131612507,242978356
64614030,46232025
44397875,176666420
66370086,138630816
112133723,187345174
14674689,321263747
14674689,62309122
91823027,268227374
73172497,329863394
14157293,222309028
14157293,21271588
123798968,179815759
123798968,371040704
51123305,281553692
86531384,231344268
86531384,79086306
23506974,329515454
131903746,122320517
125520300,310040674
111665868,305951709
99693145,154445239
111665868,180767622
128463,298042784
23574912,212507360
91638650,273771899
39675115,343375041
38965513,357356650
55667626,219588749
51969859,38111777
51969859,127009561
51969859,103820722
51969859,20074198
75971112,107358667
45021480,121967038
45579963,269056352
81389039,272861546
4839533,14059278
4839533,346835147
